                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     82,                 1.5766,                0.79216,                 1.1294,                0.85638,                0.67597,                 0.7875,                0.46125,                 1.4164,                0.70115,                  1.071,               0.001472,               0.001472,               0.001472
                     83,                 1.5335,                0.77781,                 1.1178,                0.84756,                0.68212,                0.78686,                0.45895,                 1.4273,                0.70368,                 1.0745,              0.0014654,              0.0014654,              0.0014654
                     84,                 1.5469,                0.78457,                 1.1191,                0.85146,                0.68463,                0.78729,                0.45586,                 1.4276,                0.70298,                 1.0756,              0.0014588,              0.0014588,              0.0014588
                     85,                 1.5287,                 0.7658,                 1.1133,                0.85505,                0.68229,                0.78629,                0.45949,                 1.4388,                0.69216,                 1.0712,              0.0014522,              0.0014522,              0.0014522
                     86,                 1.5388,                0.78247,                 1.1302,                0.84463,                0.68337,                0.78303,                0.45991,                 1.4045,                0.69925,                 1.0672,              0.0014456,              0.0014456,              0.0014456
                     87,                 1.5348,                0.77328,                 1.1123,                0.85025,                 0.6863,                0.78831,                0.45958,                 1.4249,                0.69984,                 1.0737,               0.001439,               0.001439,               0.001439
                     88,                 1.5257,                0.78058,                 1.1099,                0.85119,                0.68554,                0.78679,                 0.4608,                 1.4131,                0.71175,                 1.0659,              0.0014324,              0.0014324,              0.0014324
                     89,                 1.5429,                0.78727,                 1.1133,                 0.8556,                0.68658,                0.78982,                0.46027,                 1.4251,                0.71091,                 1.0724,              0.0014258,              0.0014258,              0.0014258
                     90,                 1.5167,                0.76978,                 1.1085,                0.86131,                0.67885,                0.78611,                 0.4657,                 1.3969,                0.68229,                 1.0595,              0.0014192,              0.0014192,              0.0014192
                     91,                 1.5249,                0.77778,                 1.1173,                0.85454,                0.68317,                0.78989,                0.46034,                 1.4185,                0.69718,                 1.0656,              0.0014126,              0.0014126,              0.0014126
